user_id,skill_name,proficiency,verified,added_date
u_0180,PostgreSQL,4,False,2025-08-08
u_0180,HTML/CSS,3,True,2025-07-18
u_0180,Docker,5,True,2024-07-09
u_0180,CI/CD,3,False,2026-01-22
u_0180,Python,3,True,2024-04-01
u_0180,Redis,2,False,2025-09-11
u_0180,AWS,3,True,2024-05-22
u_0180,System Design,4,True,2024-05-01
u_0180,FastAPI,3,True,2024-07-04
u_0181,React,5,True,2025-08-08
u_0181,HTML/CSS,4,True,2025-10-20
u_0181,Python,3,True,2025-01-26
u_0181,GraphQL,4,True,2026-01-18
u_0181,Node.js,5,True,2025-11-22
u_0181,TypeScript,4,True,2024-12-23
u_0181,CI/CD,2,False,2025-05-18
u_0181,PostgreSQL,3,False,2025-09-02
u_0181,REST APIs,4,False,2024-03-06
u_0181,Microservices,3,True,2025-02-25
u_0182,React,3,True,2025-03-02
u_0182,Git,4,True,2025-01-21
u_0182,Redis,3,False,2025-04-28
u_0182,Unit Testing,5,True,2025-03-04
u_0182,MongoDB,4,False,2025-04-11
u_0182,GraphQL,3,True,2024-05-18
u_0182,AWS,4,False,2025-05-28
u_0182,REST APIs,2,True,2024-12-22
u_0182,PostgreSQL,3,True,2025-02-22
u_0182,Python,4,False,2025-11-14
u_0182,TypeScript,5,True,2024-07-29
u_0182,FastAPI,2,True,2025-10-24
u_0182,Node.js,3,True,2025-11-20
u_0183,TypeScript,2,False,2024-12-09
u_0183,Docker,4,True,2025-06-17
u_0183,MongoDB,4,False,2024-04-17
u_0183,REST APIs,4,False,2024-01-07
u_0183,CI/CD,4,True,2024-09-26
u_0183,React,3,True,2024-09-06
u_0183,GraphQL,5,False,2024-05-19
u_0183,Microservices,4,True,2023-11-19
u_0183,AWS,4,False,2026-01-07
u_0183,HTML/CSS,3,True,2025-05-25
u_0183,System Design,4,True,2025-07-30
u_0183,Node.js,4,False,2025-09-21
u_0183,Unit Testing,3,True,2025-02-22
u_0184,HTML/CSS,2,True,2024-01-05
u_0184,REST APIs,4,True,2024-04-15
u_0184,Docker,3,True,2023-12-19
u_0184,Python,3,False,2025-06-29
u_0184,Git,3,True,2024-01-05
u_0184,Node.js,2,True,2025-01-15
u_0184,GraphQL,3,True,2025-08-02
u_0185,MongoDB,2,True,2023-12-22
u_0185,Node.js,3,True,2024-12-08
u_0185,Kubernetes,3,True,2025-12-31
u_0185,SQL,2,True,2025-03-12
u_0185,REST APIs,3,True,2024-03-19
u_0185,CI/CD,2,False,2025-01-12
u_0185,System Design,2,False,2024-06-17
u_0186,AWS,2,False,2024-09-05
u_0186,React,1,True,2025-07-31
u_0186,TypeScript,3,False,2025-08-15
u_0186,Redis,2,True,2024-03-27
u_0186,Docker,2,False,2025-08-24
u_0186,Git,2,True,2025-04-03
u_0186,CI/CD,3,True,2025-11-10
u_0187,System Design,2,True,2024-10-22
u_0187,AWS,3,True,2023-11-27
u_0187,Python,5,False,2024-06-09
u_0187,TypeScript,3,True,2024-09-26
u_0187,Kubernetes,3,True,2025-04-17
u_0187,Git,2,True,2025-10-18
u_0187,PostgreSQL,3,True,2024-10-30
u_0187,Unit Testing,3,True,2026-03-17
u_0187,React,4,True,2024-06-01
u_0187,Redis,3,False,2025-03-20
u_0187,MongoDB,4,True,2026-02-09
u_0187,Node.js,4,True,2025-08-19
u_0187,GraphQL,4,True,2025-05-18
u_0188,PostgreSQL,2,True,2024-06-16
u_0188,REST APIs,2,False,2025-10-17
u_0188,HTML/CSS,2,True,2024-01-22
u_0188,React,4,True,2024-08-29
u_0188,System Design,3,True,2025-08-18
u_0188,Microservices,2,False,2026-03-27
u_0188,CI/CD,3,True,2025-07-17
u_0189,TypeScript,2,True,2025-01-12
u_0189,System Design,3,True,2025-02-20
u_0189,PostgreSQL,2,True,2024-06-24
u_0189,React,1,True,2026-01-27
u_0190,React,3,True,2025-03-25
u_0190,AWS,3,True,2024-04-10
u_0190,Docker,3,True,2026-03-06
u_0190,REST APIs,4,True,2024-06-13
u_0190,Python,3,False,2023-12-23
u_0190,Unit Testing,2,False,2024-03-13
u_0190,Git,4,True,2024-09-29
u_0190,GraphQL,5,False,2024-02-13
u_0190,Kubernetes,3,True,2025-03-08
u_0190,TypeScript,4,False,2025-12-18
u_0191,System Design,3,True,2024-04-16
u_0191,Python,4,False,2025-06-11
u_0191,MongoDB,4,False,2024-02-28
u_0191,AWS,4,True,2024-08-19
u_0191,PostgreSQL,4,True,2025-11-06
u_0191,TypeScript,4,True,2024-01-27
u_0191,REST APIs,3,True,2025-08-04
u_0191,FastAPI,4,True,2024-03-28
u_0191,Unit Testing,3,True,2025-03-12
u_0191,GraphQL,4,True,2024-01-10
u_0191,SQL,3,True,2025-01-25
u_0191,Git,3,False,2025-08-21
u_0191,React,4,False,2025-11-01
u_0192,REST APIs,2,False,2026-02-21
u_0192,CI/CD,1,False,2024-02-04
u_0192,System Design,3,True,2025-06-19
u_0192,PostgreSQL,1,True,2024-02-19
u_0193,REST APIs,3,False,2024-08-06
u_0193,TypeScript,2,True,2024-12-21
u_0193,MongoDB,3,True,2026-01-31
u_0193,System Design,4,True,2025-02-22
u_0193,Kubernetes,2,True,2024-11-09
u_0193,Git,3,True,2025-03-02
u_0193,Node.js,3,True,2025-07-26
u_0194,Node.js,1,True,2026-03-02
u_0194,FastAPI,1,False,2025-09-11
u_0194,Redis,1,True,2026-02-04
u_0194,TypeScript,1,False,2025-01-12
u_0195,Git,3,True,2024-06-16
u_0195,MongoDB,3,True,2025-06-18
u_0195,Kubernetes,2,True,2025-05-26
u_0195,SQL,2,False,2024-02-03
u_0195,Microservices,2,False,2025-11-13
u_0195,AWS,2,False,2025-07-18
u_0195,React,2,True,2024-10-14
u_0196,Kubernetes,2,False,2026-01-13
u_0196,TypeScript,2,True,2024-10-16
u_0196,REST APIs,1,True,2024-06-25
u_0196,SQL,3,True,2025-07-02
u_0196,System Design,3,True,2025-12-30
u_0196,AWS,2,True,2025-09-22
u_0196,React,3,True,2025-08-07
u_0197,Node.js,3,False,2024-09-22
u_0197,REST APIs,4,False,2024-11-02
u_0197,AWS,2,True,2025-07-04
u_0197,Kubernetes,5,True,2026-04-01
u_0197,PostgreSQL,3,True,2024-09-12
u_0197,FastAPI,4,True,2023-11-16
u_0197,System Design,3,False,2025-06-11
u_0198,CI/CD,3,True,2025-02-03
u_0198,TypeScript,4,False,2024-06-19
u_0198,System Design,3,True,2025-06-06
u_0198,Python,3,True,2026-03-28
u_0198,Git,5,True,2024-09-06
u_0198,AWS,3,False,2024-03-23
u_0198,MongoDB,4,True,2024-04-11
u_0198,Kubernetes,4,False,2025-03-28
u_0198,REST APIs,2,True,2024-02-10
u_0198,PostgreSQL,2,True,2025-09-03
u_0199,HTML/CSS,3,True,2026-04-01
u_0199,REST APIs,4,False,2024-07-15
u_0199,MongoDB,3,False,2025-06-28
u_0199,SQL,3,True,2023-12-20
u_0199,Node.js,5,False,2024-11-27
u_0199,GraphQL,3,True,2025-07-02
u_0199,AWS,2,True,2025-12-02
u_0199,Microservices,4,False,2025-05-08
u_0199,Git,5,True,2025-03-06
u_0199,Kubernetes,3,False,2024-02-04
u_0199,Redis,2,True,2025-03-13
u_0199,TypeScript,3,False,2025-12-14
u_0199,Docker,3,False,2025-08-25
u_0200,Kubernetes,2,False,2025-03-10
u_0200,Node.js,3,True,2026-02-10
u_0200,System Design,3,True,2024-09-07
u_0200,React,4,False,2025-12-22
u_0200,PostgreSQL,5,True,2025-11-29
u_0200,GraphQL,4,False,2025-03-14
u_0200,Unit Testing,3,False,2024-05-07
u_0200,Python,2,True,2026-02-21
u_0200,Git,3,False,2025-08-16
u_0200,CI/CD,4,True,2025-04-16
